V_sipm	I_sipm	R_rtd
0.01	-1.00086e-09	999.8674
0.02	-1.07088e-09	999.8583
0.03	-5.57959e-10	999.8611
0.04	-1.00369e-09	999.8666
0.05	-1.15011e-09	999.8463
0.06	-1.15802e-09	999.8503
0.07	-9.81677e-10	999.8589
0.08	-1.22598e-09	999.842
0.09	-1.10124e-09	999.8364
0.1	-9.38809e-10	999.8481
0.11	-9.21595e-10	999.85
0.12	-1.12972e-09	999.845
0.13	-9.53972e-10	999.8439
0.14	-3.37887e-10	999.8391
0.15	-9.07457e-10	999.8214
0.16	-7.30848e-10	999.8297
0.17	-6.55961e-10	999.8397
0.18	-5.26023e-10	999.8476
0.19	-3.92604e-10	999.8341
0.2	-1.63472e-10	999.8282
0.21	2.1584e-10	999.8339
0.22	4.45759e-10	999.8379
0.23	9.92656e-10	999.8376
0.24	1.59141e-09	999.8129
0.25	2.99715e-09	999.7972
0.26	3.51347e-09	999.8004
0.27	5.09058e-09	999.793
0.28	7.06689e-09	999.8129
0.29	9.0559e-09	999.7885
0.3	1.29118e-08	999.7859
0.31	1.72753e-08	999.779
0.32	2.21228e-08	999.7719
0.33	3.05883e-08	999.7678
0.34	4.11092e-08	999.7575
0.35	5.51108e-08	999.7685
0.36	7.40539e-08	999.7612
0.37	9.93703e-08	999.78
0.38	1.35439e-07	999.7532
0.39	1.85065e-07	999.7524
0.4	2.55036e-07	999.7389
0.41	3.53629e-07	999.7416
0.42	4.94235e-07	999.7362
0.43	6.96608e-07	999.7168
0.44	9.88445e-07	999.7231
0.45	1.41477e-06	999.7183
0.46	2.0361e-06	999.6948
0.47	2.95363e-06	999.7168
0.48	4.30399e-06	999.688
0.49	6.31171e-06	999.7152
0.5	9.27953e-06	999.7
0.51	1.36721e-05	999.6841
0.52	2.02263e-05	999.6803
0.53	2.98838e-05	999.6886
0.54	4.4111e-05	999.6561
0.55	6.47093e-05	999.6923
0.56	9.43373e-05	999.6646
0.57	0.000135769	999.6375
0.58	0.000192685	999.6549
0.59	0.000267952	999.6434
0.6	0.000364934	999.6331
0.61	0.000484656	999.6295
0.62	0.00062802	999.632
0.63	0.000795024	999.6302
0.64	0.000983017	999.6287
0.65	0.00119169	999.5912
0.66	0.001417	999.6024
0.67	0.00165895	999.5955
0.68	0.00191347	999.6006
0.69	0.00218111	999.5656
0.7	0.00245798	999.5818
0.71	0.00274416	999.5688
0.72	0.00303922	999.5715
0.73	0.00334045	999.574
0.74	0.00364909	999.5445
0.75	0.00396233	999.5269
0.76	0.00428155	999.5351
0.77	0.00460439	999.5317
0.78	0.00493236	999.5466
0.79	0.0052628	999.5062
0.8	0.00559792	999.5082
0.81	0.00593465	999.5139
0.82	0.00627455	999.49
0.83	0.00661807	999.496
0.84	0.00696283	999.48
0.85	0.00731066	999.4775
0.86	0.00765962	999.4536
0.87	0.00801163	999.4376
0.88	0.00836386	999.4515
0.89	0.00871945	999.4429
0.9	0.00907495	999.4318
0.91	0.00943224	999.4069
0.92	0.00979176	999.4095
0.93	0.0101508	999.4025
0.94	0.010513	999.4104
0.95	0.0108749	999.3719
0.96	0.0112391	999.3752
0.97	0.0116028	999.3572
0.98	0.0119686	999.373
0.99	0.0123338	999.3424
1.0	0.0126969	999.3356
