V_sipm	I_sipm	R_rtd
0.01	-1.01792e-09	1091.811
0.02	-9.18686e-10	1091.809
0.03	-9.63044e-10	1091.791
0.04	-1.29732e-09	1091.789
0.05	-8.13317e-10	1091.807
0.06	-7.89988e-10	1091.801
0.07	-6.31297e-10	1091.809
0.08	-1.03428e-09	1091.81
0.09	-7.49469e-10	1091.786
0.1	-4.01247e-10	1091.797
0.11	-2.65145e-10	1091.805
0.12	-5.00619e-10	1091.773
0.13	-4.22835e-10	1091.781
0.14	7.06077e-10	1091.807
0.15	1.14887e-09	1091.817
0.16	2.04298e-09	1091.804
0.17	2.63267e-09	1091.807
0.18	3.61043e-09	1091.79
0.19	4.45987e-09	1091.806
0.2	7.1107e-09	1091.797
0.21	9.31721e-09	1091.804
0.22	1.16595e-08	1091.787
0.23	1.64415e-08	1091.801
0.24	2.1385e-08	1091.815
0.25	2.80754e-08	1091.799
0.26	3.72508e-08	1091.794
0.27	4.91999e-08	1091.803
0.28	6.48898e-08	1091.798
0.29	8.56899e-08	1091.814
0.3	1.13832e-07	1091.794
0.31	1.51788e-07	1091.801
0.32	2.03725e-07	1091.775
0.33	2.74639e-07	1091.779
0.34	3.7281e-07	1091.794
0.35	5.0841e-07	1091.789
0.36	6.98281e-07	1091.776
0.37	9.63316e-07	1091.8
0.38	1.33868e-06	1091.776
0.39	1.86795e-06	1091.767
0.4	2.62327e-06	1091.797
0.41	3.69665e-06	1091.776
0.42	5.23216e-06	1091.766
0.43	7.44059e-06	1091.787
0.44	1.05906e-05	1091.762
0.45	1.51486e-05	1091.768
0.46	2.16561e-05	1091.765
0.47	3.09917e-05	1091.771
0.48	4.42204e-05	1091.776
0.49	6.29654e-05	1091.783
0.5	8.90225e-05	1091.768
0.51	0.000124797	1091.765
0.52	0.000173237	1091.778
0.53	0.000236792	1091.754
0.54	0.000318625	1091.766
0.55	0.000420315	1091.776
0.56	0.000543881	1091.796
0.57	0.000688746	1091.757
0.58	0.000855635	1091.781
0.59	0.00104215	1091.772
0.6	0.00124811	1091.763
0.61	0.00147043	1091.781
0.62	0.00170766	1091.767
0.63	0.00195943	1091.769
0.64	0.00222256	1091.76
0.65	0.00249716	1091.767
0.66	0.00278012	1091.772
0.67	0.00307262	1091.757
0.68	0.00337158	1091.789
0.69	0.00367817	1091.764
0.7	0.00398954	1091.773
0.71	0.00430637	1091.763
0.72	0.00462902	1091.739
0.73	0.00495537	1091.739
0.74	0.00528658	1091.755
0.75	0.00562018	1091.757
0.76	0.00595859	1091.766
0.77	0.00629889	1091.763
0.78	0.00664333	1091.748
0.79	0.006989	1091.762
0.8	0.00733845	1091.752
0.81	0.0076888	1091.75
0.82	0.00804139	1091.742
0.83	0.00839723	1091.743
0.84	0.00875358	1091.75
0.85	0.0091129	1091.743
0.86	0.00947269	1091.748
0.87	0.00983524	1091.741
0.88	0.0101971	1091.747
0.89	0.0105624	1091.747
0.9	0.0109278	1091.749
0.91	0.0112944	1091.731
0.92	0.0116631	1091.738
0.93	0.0120316	1091.728
0.94	0.0124026	1091.739
0.95	0.0127731	1091.736
0.96	0.0131459	1091.738
0.97	0.0135179	1091.728
0.98	0.0138924	1091.75
0.99	0.0142656	1091.732
1.0	0.0146366	1091.735
