V_sipm	I_sipm	R_rtd
0.01	-1.05921e-09	1049.109
0.02	-8.88228e-10	1049.102
0.03	-1.01399e-10	1049.104
0.04	-8.71778e-10	1049.1
0.05	-1.15726e-09	1049.105
0.06	-1.31272e-09	1049.099
0.07	-1.17329e-09	1049.108
0.08	-9.60934e-10	1049.101
0.09	-7.17616e-10	1049.092
0.1	-7.28381e-10	1049.096
0.11	-1.06589e-09	1049.079
0.12	-1.08449e-09	1049.101
0.13	-3.72183e-10	1049.105
0.14	6.73461e-10	1049.104
0.15	-2.33054e-11	1049.08
0.16	-1.63519e-10	1049.082
0.17	4.61519e-10	1049.076
0.18	8.79741e-10	1049.095
0.19	1.84054e-09	1049.107
0.2	2.55444e-09	1049.087
0.21	3.14708e-09	1049.075
0.22	4.98686e-09	1049.072
0.23	6.94828e-09	1049.076
0.24	9.85602e-09	1049.068
0.25	1.23201e-08	1049.08
0.26	1.57272e-08	1049.073
0.27	2.07981e-08	1049.069
0.28	2.83265e-08	1049.068
0.29	3.75594e-08	1049.074
0.3	4.97724e-08	1049.097
0.31	6.61098e-08	1049.071
0.32	8.76503e-08	1049.081
0.33	1.17464e-07	1049.067
0.34	1.58021e-07	1049.075
0.35	2.13671e-07	1049.071
0.36	2.90939e-07	1049.058
0.37	3.98251e-07	1049.063
0.38	5.49278e-07	1049.059
0.39	7.61907e-07	1049.062
0.4	1.06505e-06	1049.06
0.41	1.49652e-06	1049.044
0.42	2.11495e-06	1049.05
0.43	3.00944e-06	1049.063
0.44	4.29923e-06	1049.049
0.45	6.17757e-06	1049.051
0.46	8.89604e-06	1049.052
0.47	1.28472e-05	1049.041
0.48	1.8593e-05	1049.05
0.49	2.69552e-05	1049.045
0.5	3.89755e-05	1049.031
0.51	5.6157e-05	1049.033
0.52	8.05692e-05	1049.038
0.53	0.000114507	1049.042
0.54	0.000161058	1049.024
0.55	0.000222975	1049.03
0.56	0.000303605	1049.023
0.57	0.000404534	1049.005
0.58	0.000528149	1049.017
0.59	0.000673716	1049.034
0.6	0.000841884	1049.038
0.61	0.00103042	1049.012
0.62	0.00123776	1049.012
0.63	0.00146294	1048.995
0.64	0.0017026	1048.992
0.65	0.00195679	1049.003
0.66	0.00222186	1049.018
0.67	0.00249829	1049.016
0.68	0.0027831	1049.009
0.69	0.00307742	1049.011
0.7	0.00337772	1049.002
0.71	0.0036845	1048.984
0.72	0.0039981	1048.988
0.73	0.00431598	1048.994
0.74	0.00463965	1048.991
0.75	0.00496649	1048.983
0.76	0.00529827	1049.003
0.77	0.00563256	1048.99
0.78	0.00597121	1048.987
0.79	0.00631163	1048.999
0.8	0.00665601	1048.986
0.81	0.00700142	1048.98
0.82	0.00734959	1048.978
0.83	0.00770117	1048.975
0.84	0.00805337	1048.972
0.85	0.00840862	1048.981
0.86	0.00876448	1048.974
0.87	0.00912312	1048.966
0.88	0.00948202	1048.975
0.89	0.00984376	1048.969
0.9	0.010205	1048.965
0.91	0.0105678	1048.962
0.92	0.0109335	1048.952
0.93	0.0112989	1048.949
0.94	0.0116667	1048.942
0.95	0.0120341	1048.965
0.96	0.0124034	1048.957
0.97	0.0127726	1048.956
0.98	0.0131437	1048.936
0.99	0.0135141	1048.933
1.0	0.0138819	1048.947
