V_sipm	I_sipm	R_rtd
0.01	-8.87215e-10	1034.904
0.02	-1.0447e-09	1034.917
0.03	-9.25648e-10	1034.927
0.04	-9.76551e-10	1034.893
0.05	-8.88491e-10	1034.924
0.06	-6.61325e-10	1034.912
0.07	-8.78608e-10	1034.924
0.08	-9.71925e-10	1034.917
0.09	-7.42114e-10	1034.934
0.1	-9.46701e-10	1034.924
0.11	-7.2782e-10	1034.909
0.12	-8.45778e-10	1034.933
0.13	-5.90158e-10	1034.948
0.14	-5.50652e-10	1034.949
0.15	-5.21815e-10	1034.942
0.16	-2.03395e-10	1034.96
0.17	5.0267e-10	1034.961
0.18	3.35014e-10	1034.974
0.19	5e-10	1034.963
0.2	1.21245e-09	1034.947
0.21	1.98003e-09	1034.963
0.22	2.78965e-09	1034.979
0.23	3.64379e-09	1034.965
0.24	5.31657e-09	1035.004
0.25	7.11166e-09	1034.999
0.26	9.79047e-09	1034.966
0.27	1.30169e-08	1034.99
0.28	1.76484e-08	1034.996
0.29	2.3402e-08	1034.996
0.3	3.07215e-08	1035.001
0.31	4.07546e-08	1034.993
0.32	5.40918e-08	1034.994
0.33	7.24415e-08	1034.999
0.34	9.63812e-08	1035.024
0.35	1.29848e-07	1034.99
0.36	1.75754e-07	1035.009
0.37	2.39291e-07	1035.012
0.38	3.28315e-07	1034.996
0.39	4.52906e-07	1035.009
0.4	6.30189e-07	1035.004
0.41	8.81351e-07	1035.001
0.42	1.24163e-06	1035.016
0.43	1.76266e-06	1034.999
0.44	2.51478e-06	1035.006
0.45	3.61199e-06	1034.992
0.46	5.20753e-06	1035.0
0.47	7.54951e-06	1035.001
0.48	1.09534e-05	1034.998
0.49	1.59774e-05	1034.997
0.5	2.32933e-05	1035.006
0.51	3.39392e-05	1034.997
0.52	4.93851e-05	1034.99
0.53	7.14115e-05	1034.988
0.54	0.0001026	1035.017
0.55	0.000145618	1035.0
0.56	0.000203913	1035.015
0.57	0.000280136	1034.989
0.58	0.000377409	1034.987
0.59	0.000496679	1034.993
0.6	0.000639452	1034.988
0.61	0.000804204	1034.995
0.62	0.000990092	1034.988
0.63	0.00119626	1034.98
0.64	0.00141916	1034.966
0.65	0.00165874	1034.983
0.66	0.00191119	1034.954
0.67	0.00217649	1034.97
0.68	0.0024516	1034.967
0.69	0.00273707	1034.949
0.7	0.00302979	1034.956
0.71	0.00332989	1034.945
0.72	0.00363755	1034.947
0.73	0.00394976	1034.944
0.74	0.00426845	1034.956
0.75	0.00459075	1034.935
0.76	0.00491836	1034.951
0.77	0.00524878	1034.966
0.78	0.00558402	1034.933
0.79	0.00592126	1034.943
0.8	0.00626246	1034.93
0.81	0.00660507	1034.927
0.82	0.00695022	1034.929
0.83	0.00729909	1034.935
0.84	0.00764881	1034.916
0.85	0.00800167	1034.917
0.86	0.00835509	1034.92
0.87	0.00871179	1034.931
0.88	0.00906847	1034.928
0.89	0.00942802	1034.921
0.9	0.0097877	1034.933
0.91	0.0101485	1034.934
0.92	0.0105121	1034.922
0.93	0.0108757	1034.936
0.94	0.0112418	1034.907
0.95	0.0116072	1034.928
0.96	0.011975	1034.932
0.97	0.0123422	1034.911
0.98	0.0127119	1034.924
0.99	0.0130804	1034.922
1.0	0.0134467	1034.943
