V_sipm	I_sipm	R_rtd
0.01	-1.19423e-09	1024.4
0.02	-1.18799e-09	1024.408
0.03	-1.44284e-09	1024.397
0.04	-8.80611e-10	1024.401
0.05	-1.8561e-09	1024.409
0.06	-1.71033e-09	1024.402
0.07	-1.72291e-09	1024.407
0.08	-2.16671e-09	1024.4
0.09	-2.18641e-09	1024.415
0.1	-2.47972e-09	1024.399
0.11	-3.16086e-09	1024.399
0.12	-2.98796e-09	1024.387
0.13	-2.26277e-09	1024.377
0.14	-1.40742e-09	1024.388
0.15	-2.10619e-10	1024.375
0.16	-9.00042e-10	1024.375
0.17	-1.10352e-10	1024.399
0.18	6.6148e-10	1024.382
0.19	1.54172e-09	1024.392
0.2	2.36433e-09	1024.386
0.21	2.84565e-09	1024.394
0.22	4.13287e-09	1024.41
0.23	5.10393e-09	1024.413
0.24	6.69008e-09	1024.401
0.25	8.18654e-09	1024.4
0.26	1.16052e-08	1024.397
0.27	1.38828e-08	1024.4
0.28	1.93132e-08	1024.392
0.29	2.53582e-08	1024.398
0.3	3.33099e-08	1024.402
0.31	4.38669e-08	1024.397
0.32	5.75574e-08	1024.419
0.33	7.48572e-08	1024.411
0.34	1.04673e-07	1024.419
0.35	1.40448e-07	1024.401
0.36	1.90292e-07	1024.374
0.37	2.59488e-07	1024.389
0.38	3.56746e-07	1024.384
0.39	4.93038e-07	1024.384
0.4	6.86651e-07	1024.394
0.41	9.60951e-07	1024.386
0.42	1.35469e-06	1024.405
0.43	1.92351e-06	1024.391
0.44	2.74535e-06	1024.394
0.45	3.94414e-06	1024.392
0.46	5.68716e-06	1024.392
0.47	8.2422e-06	1024.411
0.48	1.1961e-05	1024.398
0.49	1.74333e-05	1024.399
0.5	2.53983e-05	1024.408
0.51	3.69537e-05	1024.392
0.52	5.36696e-05	1024.374
0.53	7.74261e-05	1024.376
0.54	0.000110885	1024.388
0.55	0.000156791	1024.374
0.56	0.00021859	1024.382
0.57	0.000298821	1024.365
0.58	0.000400464	1024.376
0.59	0.0005242	1024.394
0.6	0.000671345	1024.401
0.61	0.000840119	1024.395
0.62	0.00102997	1024.386
0.63	0.00123945	1024.392
0.64	0.00146541	1024.389
0.65	0.00170739	1024.372
0.66	0.00196191	1024.376
0.67	0.00222925	1024.37
0.68	0.00250603	1024.389
0.69	0.00279304	1024.381
0.7	0.00308696	1024.386
0.71	0.0033881	1024.396
0.72	0.00369666	1024.38
0.73	0.00400989	1024.37
0.74	0.00432938	1024.382
0.75	0.0046523	1024.404
0.76	0.00498062	1024.381
0.77	0.00531165	1024.369
0.78	0.00564715	1024.384
0.79	0.00598482	1024.373
0.8	0.00632648	1024.367
0.81	0.00666939	1024.36
0.82	0.00701498	1024.384
0.83	0.00736416	1024.379
0.84	0.00771419	1024.373
0.85	0.00806713	1024.372
0.86	0.00842101	1024.361
0.87	0.00877784	1024.34
0.88	0.00913472	1024.384
0.89	0.00949457	1024.376
0.9	0.00985452	1024.357
0.91	0.0102152	1024.365
0.92	0.010579	1024.372
0.93	0.0109427	1024.367
0.94	0.0113088	1024.372
0.95	0.0116746	1024.358
0.96	0.0120423	1024.344
0.97	0.0124096	1024.365
0.98	0.0127795	1024.358
0.99	0.0131479	1024.336
1.0	0.0135145	1024.312
