V_sipm	I_sipm	R_rtd
0.01	-9.65321e-10	1024.214
0.02	-1.25341e-09	1024.194
0.03	-1.12376e-09	1024.207
0.04	-9.52029e-10	1024.202
0.05	-8.2376e-10	1024.199
0.06	-2.59757e-11	1024.197
0.07	-1.063e-09	1024.192
0.08	-1.20269e-09	1024.206
0.09	-8.23605e-10	1024.215
0.1	-8.34823e-10	1024.198
0.11	-6.5006e-10	1024.225
0.12	-6.63328e-10	1024.193
0.13	-5.17511e-10	1024.203
0.14	-4.59111e-10	1024.2
0.15	-6.9598e-10	1024.205
0.16	8.93235e-11	1024.2
0.17	1.21078e-09	1024.199
0.18	9.58395e-10	1024.198
0.19	1.51707e-09	1024.219
0.2	2.11446e-09	1024.201
0.21	2.5791e-09	1024.216
0.22	3.37459e-09	1024.217
0.23	4.9871e-09	1024.202
0.24	5.96267e-09	1024.22
0.25	8.74171e-09	1024.195
0.26	1.13212e-08	1024.209
0.27	1.42837e-08	1024.222
0.28	1.95996e-08	1024.212
0.29	2.47493e-08	1024.213
0.3	3.2827e-08	1024.219
0.31	4.34798e-08	1024.219
0.32	5.74876e-08	1024.224
0.33	7.56072e-08	1024.221
0.34	1.04272e-07	1024.197
0.35	1.40422e-07	1024.207
0.36	1.89549e-07	1024.204
0.37	2.58969e-07	1024.198
0.38	3.56024e-07	1024.214
0.39	4.91291e-07	1024.213
0.4	6.84274e-07	1024.215
0.41	9.57764e-07	1024.219
0.42	1.3501e-06	1024.203
0.43	1.91744e-06	1024.219
0.44	2.73601e-06	1024.211
0.45	3.93193e-06	1024.208
0.46	5.66927e-06	1024.223
0.47	8.21666e-06	1024.226
0.48	1.19231e-05	1024.214
0.49	1.73826e-05	1024.2
0.5	2.53277e-05	1024.21
0.51	3.68549e-05	1024.218
0.52	5.35292e-05	1024.193
0.53	7.72249e-05	1024.201
0.54	0.000110622	1024.208
0.55	0.000156418	1024.195
0.56	0.000218132	1024.197
0.57	0.000298222	1024.212
0.58	0.00039973	1024.217
0.59	0.000523426	1024.218
0.6	0.000670499	1024.222
0.61	0.000839123	1024.2
0.62	0.00102887	1024.193
0.63	0.00123838	1024.208
0.64	0.00146419	1024.191
0.65	0.00170622	1024.188
0.66	0.00196065	1024.198
0.67	0.00222786	1024.189
0.68	0.00250447	1024.204
0.69	0.00279154	1024.205
0.7	0.00308543	1024.189
0.71	0.00338663	1024.181
0.72	0.00369502	1024.188
0.73	0.0040083	1024.201
0.74	0.00432759	1024.19
0.75	0.00465066	1024.177
0.76	0.00497894	1024.178
0.77	0.0053097	1024.183
0.78	0.00564536	1024.175
0.79	0.00598305	1024.185
0.8	0.00632462	1024.199
0.81	0.00666761	1024.184
0.82	0.00701306	1024.179
0.83	0.00736224	1024.179
0.84	0.00771225	1024.188
0.85	0.00806518	1024.191
0.86	0.00841889	1024.158
0.87	0.00877567	1024.181
0.88	0.00913252	1024.178
0.89	0.0094925	1024.175
0.9	0.00985219	1024.173
0.91	0.010213	1024.172
0.92	0.0105767	1024.168
0.93	0.0109402	1024.177
0.94	0.0113064	1024.169
0.95	0.0116719	1024.169
0.96	0.0120399	1024.181
0.97	0.012407	1024.171
0.98	0.0127767	1024.16
0.99	0.0131453	1024.145
1.0	0.0135116	1024.14
